image_path,filename,label,label_id,original_split,is_corrupt,width,height,channels,aspect_ratio,blur_score,brightness,contrast,sha256,phash
data/raw/car_damage_severity/data3a/training/02-moderate/0314.JPEG,0314.JPEG,moderate,1,training,False,196,134,3,1.4627,2027.76,103.2,60.89,afd7a740e9b1a4781be2cebf1075b36390263e09d810239d5938456a1a30e2ff,cdcd327a32e36039
data/raw/car_damage_severity/data3a/training/02-moderate/0315.jpeg,0315.jpeg,moderate,1,training,False,225,225,3,1.0,9535.57,92.54,74.97,64ceb1eb325223f1ce4f4c6cafb5b4c9001d901113c6434614e4de73f1dee23b,d0b79f602e2be81a
data/raw/car_damage_severity/data3a/training/02-moderate/038ac5f01d694b8180fc6f0e2cc71976_thb.jpg,038ac5f01d694b8180fc6f0e2cc71976_thb.jpg,moderate,1,training,False,144,108,3,1.3333,2383.26,113.1,54.32,21ddba588670086e3c0ca7149e92b746dbc33d015785ea4bc39589c03cbed0fa,fa37676296e2b024
data/raw/car_damage_severity/data3a/training/02-moderate/06069fefa2294ca9a4bd4e3c146ede53_thb.jpg,06069fefa2294ca9a4bd4e3c146ede53_thb.jpg,moderate,1,training,False,144,108,3,1.3333,2846.99,111.25,57.27,d0e7c80ea1c89ea971a1471a33525fa195a00ffaa28ab235c4793ee28bc575e1,e23711726fcb90b4
data/raw/car_damage_severity/data3a/training/02-moderate/18d42df6c365413bb3e9d3c7a79fdf61_thb.jpg,18d42df6c365413bb3e9d3c7a79fdf61_thb.jpg,moderate,1,training,False,144,108,3,1.3333,3043.56,124.92,57.13,28f3afbbabdb0de03098754666e97a2454ed2eb895b603bf48eb287467844796,abbca6728cce8495
data/raw/car_damage_severity/data3a/training/02-moderate/1b8f18c3429f44d4a712f655443fc5ec_thb.jpg,1b8f18c3429f44d4a712f655443fc5ec_thb.jpg,moderate,1,training,False,144,108,3,1.3333,3222.18,130.3,59.55,d208b066e823e85da8e2be24a4da07a2ca72118062929901ad41ca925d076b0e,ef95857294663334
data/raw/car_damage_severity/data3a/training/02-moderate/1dbc1bd213e74c8598e6874de9b55c53_thb.jpg,1dbc1bd213e74c8598e6874de9b55c53_thb.jpg,moderate,1,training,False,144,108,3,1.3333,2582.52,105.34,64.53,3734ac17edea86d25d894c6487645b61526486948057f79f11cc5976a8cb7242,ba5cec298ca6336c
data/raw/car_damage_severity/data3a/training/02-moderate/2497b894c0514209a2310265d5946c9f_thb.jpg,2497b894c0514209a2310265d5946c9f_thb.jpg,moderate,1,training,False,144,108,3,1.3333,2533.67,130.12,57.5,d9938ce38a8efcbdc0ef0a07a09192e29d03642e28c7c489153f5503c509763a,f8d194e3aea71158
data/raw/car_damage_severity/data3a/training/02-moderate/34b12abd905f4f8cb6385f45551cb994_thb.jpg,34b12abd905f4f8cb6385f45551cb994_thb.jpg,moderate,1,training,False,144,108,3,1.3333,3119.8,117.63,62.81,f720358a63028888c026a402132effddec3f7456561c28b5a11d6677117a6c05,fa97e12aa1909f4a
data/raw/car_damage_severity/data3a/training/02-moderate/467fbd6dd7b148c1950833b4a472eef6_thb.jpg,467fbd6dd7b148c1950833b4a472eef6_thb.jpg,moderate,1,training,False,144,108,3,1.3333,3014.26,139.17,61.63,7cc7f7d279e4ed1485369eefe640354f0a82ae27efea5271c984611019cf76d9,e91684e99e93996c
data/raw/car_damage_severity/data3a/training/02-moderate/494249b9484e4704878d24027d565259_thb.jpg,494249b9484e4704878d24027d565259_thb.jpg,moderate,1,training,False,144,108,3,1.3333,3111.26,109.05,58.52,cefee6905ea81b86fe9bb07dd2279022504930d4c52ee3002731a6918c6c5f26,bb1de53ba3381630
data/raw/car_damage_severity/data3a/training/02-moderate/4a6b5f174a914cd393dbd11f32902c7e_thb.jpg,4a6b5f174a914cd393dbd11f32902c7e_thb.jpg,moderate,1,training,False,144,108,3,1.3333,1953.19,110.45,61.3,2ab47d55fd1e33f17792e821e758f83360e3884175654f27bab6d6a8d33c0f5a,ea9564eb85b02f62
data/raw/car_damage_severity/data3a/training/02-moderate/4ac6b3f4fbb0418cb365fecb849b5ddf_thb.jpg,4ac6b3f4fbb0418cb365fecb849b5ddf_thb.jpg,moderate,1,training,False,144,108,3,1.3333,3258.74,134.59,65.86,0e78eb04e47c41542f968327f1dfed0fb34be5b6366dfe47fddce2e97c4023b3,e99d5d693c791814
data/raw/car_damage_severity/data3a/training/02-moderate/563c8da63e1b4b4dbcc0fe6581b224a1_thb.jpg,563c8da63e1b4b4dbcc0fe6581b224a1_thb.jpg,moderate,1,training,False,144,108,3,1.3333,3676.18,114.61,57.86,1d2f22de96e140620090a30469661cf6f27228c88476611ad56ebe94c02b49e4,e2d1df9e0e663029
data/raw/car_damage_severity/data3a/training/02-moderate/598d5b29cf964e9b96e6d6af1e2857db_thb.jpg,598d5b29cf964e9b96e6d6af1e2857db_thb.jpg,moderate,1,training,False,144,108,3,1.3333,2939.11,118.87,55.48,dc63e51bf8a09d661cd04f96f9a68cc0ef176b3278d91ef282c941a762349dcd,bb94e0d88da4b2b9
data/raw/car_damage_severity/data3a/training/02-moderate/5e958bd0-f875-4855-af2c-31c5b0ac2ab5.jpeg,5e958bd0-f875-4855-af2c-31c5b0ac2ab5.jpeg,moderate,1,training,False,96,72,3,1.3333,2529.76,144.01,55.02,198ecabf5836b31488296103f5618b399d473639514226f0cd3ae5bfe4cb43e7,ea91856a9e6e91b4
data/raw/car_damage_severity/data3a/training/02-moderate/632bbda7c6314b97a49ba3af3712366f_thb.jpg,632bbda7c6314b97a49ba3af3712366f_thb.jpg,moderate,1,training,False,144,108,3,1.3333,2838.17,146.95,60.92,98f40d47898770b7c0eef24f7f6bba2041a1c4e5f377827d34b927d9aa107578,ff1e84643b1b2349
data/raw/car_damage_severity/data3a/training/02-moderate/722fc0bf-7493-4e6e-b101-67a0047b9b26.jpeg,722fc0bf-7493-4e6e-b101-67a0047b9b26.jpeg,moderate,1,training,False,96,72,3,1.3333,2050.46,112.19,71.12,8dea26d00c6f3fb50230af14d6ffa88079d49a47032d53b7afac15ea93f33ab4,fa91c5eb8e849872
data/raw/car_damage_severity/data3a/training/02-moderate/7a566f2a54cd4f228ec73698d19b6d42_thb.jpg,7a566f2a54cd4f228ec73698d19b6d42_thb.jpg,moderate,1,training,False,144,108,3,1.3333,4210.83,108.88,62.63,1d59ead249f63dc95b72a5bb19b0da3fb9d3f416c485af3d3bf356f8dfc5e5b8,c354146b6c6fc395
data/raw/car_damage_severity/data3a/training/02-moderate/8bfbee9445b040468ea596d7ffff7f04_thb.jpg,8bfbee9445b040468ea596d7ffff7f04_thb.jpg,moderate,1,training,False,144,108,3,1.3333,1740.25,96.83,53.87,3757da9bcaacd2b27a4750cf9beac69f4e35551a611e14fc7d51f16bcc9b0e19,ddc2202da5d686bb
data/raw/car_damage_severity/data3a/training/02-moderate/9b0e806d486540c0ad3d16ab567e044b_thb.jpg,9b0e806d486540c0ad3d16ab567e044b_thb.jpg,moderate,1,training,False,144,108,3,1.3333,2865.12,148.54,58.22,a45da2a959f1ad1a517b3c744e70714b927f5c810593ce5e326f6026c9b453ea,e712486fd6917827
data/raw/car_damage_severity/data3a/training/02-moderate/9da25ae9e03d4726aec50985c77a9730_thb.jpg,9da25ae9e03d4726aec50985c77a9730_thb.jpg,moderate,1,training,False,144,108,3,1.3333,3484.36,146.22,63.49,11fc93e0648919184ff0ee0a04d749a043540e30e00f3ca2c40ed39f9191c767,fa4f8168d8314b79
data/raw/car_damage_severity/data3a/training/02-moderate/a38b006aacb1497e8df20e103e3028d3_thb.jpg,a38b006aacb1497e8df20e103e3028d3_thb.jpg,moderate,1,training,False,144,108,3,1.3333,1022.18,98.7,72.66,52f24d253da8fc5a5ee858547bad52a1c93488d8ac99e299900fd2d72c2f53a0,aa9ce5e6a711504f
data/raw/car_damage_severity/data3a/training/02-moderate/a93df47478d8427ebdae3c34fd99faa2_thb.jpg,a93df47478d8427ebdae3c34fd99faa2_thb.jpg,moderate,1,training,False,144,108,3,1.3333,2791.09,101.31,55.34,c4e07f518c056134aaaf32ab2a97ba28a75d2b448af97fc346a4bb4276ce9f55,89a4f5caca65eca4
data/raw/car_damage_severity/data3a/training/02-moderate/aa2538583c724e36b724554e9945e9f7_thb.jpg,aa2538583c724e36b724554e9945e9f7_thb.jpg,moderate,1,training,False,144,108,3,1.3333,2819.84,104.58,47.62,86a767fe1f24d26e497db269c0391676386ec6b07f0f22a3ee458cd83017f844,bcade15a4d655249
data/raw/car_damage_severity/data3a/training/02-moderate/acbea92ddc494768bd7117cecfe93400_thb.jpg,acbea92ddc494768bd7117cecfe93400_thb.jpg,moderate,1,training,False,144,108,3,1.3333,2958.92,113.9,60.29,e2c22d54dec61953c304e98eda16b524db18c0145992cad7e2c6629ac25d4a03,b685606ab4fe6b24
data/raw/car_damage_severity/data3a/training/02-moderate/c93652b2ded3483ebc823ffd2b3eb402_thb.jpg,c93652b2ded3483ebc823ffd2b3eb402_thb.jpg,moderate,1,training,False,144,108,3,1.3333,3186.37,108.43,60.65,91d77e42f19b68280b98d13a8cca382f62be0ea1f567a4a38bbdb936dac36825,ddd6c06a9885d45e
data/raw/car_damage_severity/data3a/training/02-moderate/d5b47650-0a70-46b0-95d8-2dd27de62574.jpeg,d5b47650-0a70-46b0-95d8-2dd27de62574.jpeg,moderate,1,training,False,96,72,3,1.3333,2654.02,99.61,58.82,5bda40d83138f2f2c591fa8c843b4bff4deff5ad63175ca2be3b81a8d00693f9,a583aa6db48c9bc9
data/raw/car_damage_severity/data3a/training/02-moderate/dbd9de5e80a340c6a775a647ab32b27f_thb.jpg,dbd9de5e80a340c6a775a647ab32b27f_thb.jpg,moderate,1,training,False,144,108,3,1.3333,1662.68,107.09,68.67,0169185c23c2b11673419a5ee2efed30baad98e42030ebd1618dd2310398fd66,e8c0e1fa9399be24
data/raw/car_damage_severity/data3a/training/02-moderate/download (10).jpeg,download (10).jpeg,moderate,1,training,False,275,183,3,1.5027,3871.11,141.69,74.83,280cb5e70f7363bf593107e1096e4635bb4abeb6e4ed10f288fbea29c04d3207,e9ba752dca229265
data/raw/car_damage_severity/data3a/training/02-moderate/download (11).jpeg,download (11).jpeg,moderate,1,training,False,298,169,3,1.7633,1524.19,201.23,78.81,ade0a78f9d2bb90a04ba75d721be321be599aa90624062ec475396b03e77e4fa,e79c9963ac6a8853
data/raw/car_damage_severity/data3a/training/02-moderate/download (12).jpeg,download (12).jpeg,moderate,1,training,False,215,234,3,0.9188,2690.42,177.9,80.3,89df30313657b40634ee2a29b9d92422ad982010a68e6c8901422b12573acb54,add2d634da21e26c
data/raw/car_damage_severity/data3a/training/02-moderate/download (20).jpeg,download (20).jpeg,moderate,1,training,False,285,177,3,1.6102,1784.94,112.07,59.44,71c3311a9fc182ba747a7ca4b34c2b028a36c610392bfe8844c4762b9f8beb62,ee43153f42362f38
data/raw/car_damage_severity/data3a/training/02-moderate/download (25).jpeg,download (25).jpeg,moderate,1,training,False,300,168,3,1.7857,3083.57,92.56,76.94,c0b246e7e7f288544aa8d1ae9cc44afae865113819e652a96b0f1f79a5b858bc,d34a6dbc18d959a1
data/raw/car_damage_severity/data3a/training/02-moderate/download (3).jpeg,download (3).jpeg,moderate,1,training,False,100,100,3,1.0,7761.89,110.07,59.24,fc3dce3519758b64236f8355d3f38c92ed6e34c637d03f01edfad54da94fdf5a,e88f3e29b2d511e2
data/raw/car_damage_severity/data3a/training/02-moderate/download (9).jpeg,download (9).jpeg,moderate,1,training,False,262,192,3,1.3646,2826.45,184.94,95.52,82d3909341df026a79b6d0b2ea13d4a32b253a859b4f909c6dab105cadd03c2f,bcb2c3c9258a3d93
data/raw/car_damage_severity/data3a/training/02-moderate/download.jpeg,download.jpeg,moderate,1,training,False,100,100,3,1.0,7844.8,145.48,56.65,d2fd3290d9c145c1fcc528c8fb27aa198504b4efff814f4f034304e83d2f9db6,e18ddd250c26f378
data/raw/car_damage_severity/data3a/training/02-moderate/e4ee5ca6a91c45a583aec23c0e7f2b3e_thb.jpg,e4ee5ca6a91c45a583aec23c0e7f2b3e_thb.jpg,moderate,1,training,False,144,108,3,1.3333,2623.9,114.11,55.81,0378261404a43b3443ad3d1cdd945f23d91ba253f7db531e9a8279ae7ea7bc7c,ca92356ee391a633
data/raw/car_damage_severity/data3a/training/02-moderate/f600a5058cd94fbf8c5a1b2600199022_thb.jpg,f600a5058cd94fbf8c5a1b2600199022_thb.jpg,moderate,1,training,False,144,108,3,1.3333,2657.31,119.88,56.77,ec7002111d035fab99dcd33143b49b0c32a3a11881d63cb7d946f5c8ca5b96fd,d6944a4a81f9bc9e
data/raw/car_damage_severity/data3a/training/02-moderate/f80ae199fffc4d21b8d330152795ec8a_thb.jpg,f80ae199fffc4d21b8d330152795ec8a_thb.jpg,moderate,1,training,False,144,108,3,1.3333,2810.07,99.8,59.38,9e7da8e87cad13847e126ab897224cda28b03215d66839d734bde65eb223c675,99c56b3b27a3903c
data/raw/car_damage_severity/data3a/training/02-moderate/images (1).jpeg,images (1).jpeg,moderate,1,training,False,100,100,3,1.0,5941.88,112.37,73.22,314ab3423ad4b97e9d18aa9728d3dbd0d07d4960db50665a584c23138f2ce97b,88d56faaf185c370
data/raw/car_damage_severity/data3a/training/02-moderate/images (10).jpeg,images (10).jpeg,moderate,1,training,False,168,300,3,0.56,2144.42,95.61,69.04,53dc6435d7b161369a19f394e164825cffaf6fa354e7706a4c6bf44d314263b3,c8f8f262e0d9c9cc
data/raw/car_damage_severity/data3a/training/02-moderate/images (100).jpeg,images (100).jpeg,moderate,1,training,False,262,192,3,1.3646,2446.79,83.0,71.54,ca8e72c650753769a09cd21854304b75051239152dddd16c2f9b487e3d7e378e,82c161227bedf4b6
data/raw/car_damage_severity/data3a/training/02-moderate/images (101).jpeg,images (101).jpeg,moderate,1,training,False,262,192,3,1.3646,2875.52,114.06,76.8,9426c305e330f921e0726a3b4b4d08a2bc598c3dfad7d0e7f7cc5387b839bd01,b8b1d3ca2cd626e4
data/raw/car_damage_severity/data3a/training/02-moderate/images (102).jpeg,images (102).jpeg,moderate,1,training,False,259,194,3,1.3351,2396.33,128.82,65.9,3eb43ad60750656894f81d1380c9d2dbe6fb2aecabca5ec05a5ca047ad804ffa,c3a17424cb7c70f9
data/raw/car_damage_severity/data3a/training/02-moderate/images (103).jpeg,images (103).jpeg,moderate,1,training,False,168,300,3,0.56,5865.38,106.71,69.3,48116efba0e88d4251f6d4b14a4351ac1f145172379bb3dbb76d81025dbe840a,cf82e81ec825d7d4
data/raw/car_damage_severity/data3a/training/02-moderate/images (104).jpeg,images (104).jpeg,moderate,1,training,False,261,193,3,1.3523,1693.6,89.82,68.96,9404fef9075bb4faadafd64c0484fcec2816861770b3a330f18b314143743cd2,d3223d3fe7c000db
data/raw/car_damage_severity/data3a/training/02-moderate/images (105).jpeg,images (105).jpeg,moderate,1,training,False,253,199,3,1.2714,5911.48,185.39,75.52,905e31aca01d15a4f6825e3dc6cf087ef71c927f909b7485901ec1132595287c,e7589cd86ba48c4d
data/raw/car_damage_severity/data3a/training/02-moderate/images (106).jpeg,images (106).jpeg,moderate,1,training,False,259,194,3,1.3351,6509.76,111.51,59.08,ca3bee45b5ab8cfedc5ff9fab84bacaa44be9ce6d25826b7984b589ba16a63e1,bedcd0b0c9e39390
data/raw/car_damage_severity/data3a/training/02-moderate/images (107).jpeg,images (107).jpeg,moderate,1,training,False,259,194,3,1.3351,1384.95,74.72,63.03,dcb1a2c3bdb905a606d6bb72b6a767f9f7f5cd8c2a8758e19f4e8a0b10e89ce7,dcdd6c6862929497
data/raw/car_damage_severity/data3a/training/02-moderate/images (108).jpeg,images (108).jpeg,moderate,1,training,False,260,194,3,1.3402,4204.39,138.41,69.12,7b27a2ae06deba617cedc15d710ecab3a2787be89c7e396fdb1414dc261fd020,cdc5721e25304cfe
data/raw/car_damage_severity/data3a/training/02-moderate/images (109).jpeg,images (109).jpeg,moderate,1,training,False,278,181,3,1.5359,2927.62,150.28,67.81,75f1b728a1b3fe96e71bfd8e4d04c125a60886d60bf7ad1012ffdebdd563eed5,b8e8f191ca0edc1e
data/raw/car_damage_severity/data3a/training/02-moderate/images (110).jpeg,images (110).jpeg,moderate,1,training,False,275,183,3,1.5027,4931.44,128.33,86.9,1373c077ab3727910d611b52c7b5f1d5a9fc65d9848b9bf35f1e874251b4c718,8a8d3f3cb029da1e
data/raw/car_damage_severity/data3a/training/02-moderate/images (111).jpeg,images (111).jpeg,moderate,1,training,False,168,300,3,0.56,2159.45,95.61,92.77,014d6e2654ccfae9b2adad67e6cd5afe8c6c60788f207d0bd45a002c3c227636,ffd5caa8b0a0142f
data/raw/car_damage_severity/data3a/training/02-moderate/images (112).jpeg,images (112).jpeg,moderate,1,training,False,259,195,3,1.3282,3257.36,117.44,55.23,d8402c573a76d4919d2748b6a1942296fbe0868a166148cbe823bd1e5267ea44,af0f9133d9192723
data/raw/car_damage_severity/data3a/training/02-moderate/images (113).jpeg,images (113).jpeg,moderate,1,training,False,100,100,3,1.0,4166.54,130.81,70.35,16c08721a0cb2750bce3d0ff0ded059379fa92b7308bfe2f11827f51720a859e,d694b405b676872b
data/raw/car_damage_severity/data3a/training/02-moderate/images (114).jpeg,images (114).jpeg,moderate,1,training,False,267,189,3,1.4127,6283.85,188.7,76.42,831a2ac9fb0d3a71467243658b7594ed72f35606efc54658e4aa59df8b6b8a52,efe8c0971b9038cd
data/raw/car_damage_severity/data3a/training/02-moderate/images (2).jpeg,images (2).jpeg,moderate,1,training,False,100,100,3,1.0,2104.45,85.68,47.83,2ce7b2a43d841ca8e38e3bfc29d5be7e5446f88442900d3dae1fa7c7107fc38b,d7cb0a142552e3f3
data/raw/car_damage_severity/data3a/training/02-moderate/images (24).jpeg,images (24).jpeg,moderate,1,training,False,259,194,3,1.3351,4109.03,119.53,67.26,30ffab7bf2e085d22d4ac53e0450aa32702a36ad96296cdd2149118315631ee6,9785437a343b1b56
data/raw/car_damage_severity/data3a/training/02-moderate/images (25).jpeg,images (25).jpeg,moderate,1,training,False,275,183,3,1.5027,2258.3,121.63,58.92,a21fd21c522fdba73e28bec661dab0638c64e36eb70710966d80de142628d9cd,e8c5801375e4fd71
data/raw/car_damage_severity/data3a/training/02-moderate/images (26).jpeg,images (26).jpeg,moderate,1,training,False,259,194,3,1.3351,1422.87,99.87,74.05,eb3a5adf07d92a0d3bbe924f7baa36fd66e69d163d570ff1f2052442e1c68d5e,9c978e2e3b0b0d65
data/raw/car_damage_severity/data3a/training/02-moderate/images (28).jpeg,images (28).jpeg,moderate,1,training,False,264,191,3,1.3822,2328.42,167.15,78.19,089465ee2194f8041e737b12700ac921ed143696701805c1ecd55447f40d1e49,c7902380af5f989f
data/raw/car_damage_severity/data3a/training/02-moderate/images (29).jpeg,images (29).jpeg,moderate,1,training,False,275,183,3,1.5027,2867.38,127.45,65.56,8a9c9da6487693dd88c637e462f0864133907f52295b29bccadafb679beb09d4,9abf484f13c962d2
data/raw/car_damage_severity/data3a/training/02-moderate/images (3).jpeg,images (3).jpeg,moderate,1,training,False,259,194,3,1.3351,1461.55,144.58,77.84,5107dc796c730527687703e3564cecef0e0b28b4648310f515ad7b21b98c0bea,e480811e73ee7cd3
data/raw/car_damage_severity/data3a/training/02-moderate/images (30).jpeg,images (30).jpeg,moderate,1,training,False,259,194,3,1.3351,1438.28,118.96,79.46,83454d086c020571860b1af0dc6553543625b37ec66065884129c528a7e519b8,8ae6712ae6b31cd4
data/raw/car_damage_severity/data3a/training/02-moderate/images (31).jpeg,images (31).jpeg,moderate,1,training,False,100,100,3,1.0,4094.41,109.26,75.77,c01ef8e521cb1ba171e0fe92f866f8dedcb5b26dbf078074f0f9884a79fe08ae,8c9e268ed7676930
data/raw/car_damage_severity/data3a/training/02-moderate/images (34).jpeg,images (34).jpeg,moderate,1,training,False,275,183,3,1.5027,1950.63,100.03,68.18,a766a43e4e9ebb357ae7833cdae6a298bb297dee007d3785a78b2e1a6e383eaf,d6a92a5a35adea12
data/raw/car_damage_severity/data3a/training/02-moderate/images (35).jpeg,images (35).jpeg,moderate,1,training,False,269,187,3,1.4385,3075.38,151.7,61.59,fa2da0d0ab12ad273e810db399570a68bb8aa3c2ba95cadb4fea120c38cafa9d,ccedb2e3278a80f1
data/raw/car_damage_severity/data3a/training/02-moderate/images (36).jpeg,images (36).jpeg,moderate,1,training,False,300,168,3,1.7857,282.98,149.61,53.36,844b68ec1bb1147b1cefe11ac0b59f35a49cdd9abbfc521f897716a009314273,a1f4b796800c6e6f
data/raw/car_damage_severity/data3a/training/02-moderate/images (37).jpeg,images (37).jpeg,moderate,1,training,False,100,100,3,1.0,1943.41,151.5,57.92,ce5c9a0d368fb10dc9d6b77a32473d9ad237067f840ce131bbb9a0a4e17d7d31,85f124c5f13b50bd
data/raw/car_damage_severity/data3a/training/02-moderate/images (38).jpeg,images (38).jpeg,moderate,1,training,False,259,194,3,1.3351,1010.56,108.37,53.18,82689eede1dbbcbb013d7e988334383e5468b171db81a89a4d9e6edd9ff7eb3f,c0d58b98391bf16b
data/raw/car_damage_severity/data3a/training/02-moderate/images (39).jpeg,images (39).jpeg,moderate,1,training,False,259,194,3,1.3351,2283.07,89.67,65.46,5f985bae7f2369ae6819d65d32e3d669caed9956112497705ba0cd461fe8f8bb,bd0c16359cdec227
data/raw/car_damage_severity/data3a/training/02-moderate/images (4).jpeg,images (4).jpeg,moderate,1,training,False,262,192,3,1.3646,3626.98,125.51,62.4,cdf19e3599b2c7e244d77dd59d386627b254d0ae9a7ab3cd30df8b2ad51d1e31,f0d038b9d98fc03b
data/raw/car_damage_severity/data3a/training/02-moderate/images (40).jpeg,images (40).jpeg,moderate,1,training,False,300,168,3,1.7857,5878.84,106.91,68.79,e667a0e478048af824f324911abf97739593539d2bd1c26294c29aa89eb37570,81b646d1722b379e
data/raw/car_damage_severity/data3a/training/02-moderate/images (41).jpeg,images (41).jpeg,moderate,1,training,False,262,192,3,1.3646,4278.75,118.3,73.03,0f4b9e2aafdadc7e1111c4883d80829c55bef05bdbe73f3e302ab1d2e6fe3e24,fbc746080c7c27e3
data/raw/car_damage_severity/data3a/training/02-moderate/images (44).jpeg,images (44).jpeg,moderate,1,training,False,275,183,3,1.5027,4588.64,172.92,68.28,d33e48ae1d73bea1d7c079dbd05b3a18df573ed96e445203f0286ce27102b605,c4adc87c21cb7fc0
data/raw/car_damage_severity/data3a/training/02-moderate/images (45).jpeg,images (45).jpeg,moderate,1,training,False,259,194,3,1.3351,2477.69,103.05,48.19,fd49fecf9e0fa1f84efdd554213bcad6c06193e1a34cb26e52920f62ae820c7a,cfc21437e7e81847
data/raw/car_damage_severity/data3a/training/02-moderate/images (46).jpeg,images (46).jpeg,moderate,1,training,False,233,175,3,1.3314,1427.53,123.78,62.52,40b4c67f99eed83515ad8dd57b7b7c1d7ff431de4ba25936d43a3be6786f48d0,91c128a8f99e9737
data/raw/car_damage_severity/data3a/training/02-moderate/images (47).jpeg,images (47).jpeg,moderate,1,training,False,259,194,3,1.3351,2152.79,105.88,52.94,966de85ad24010526d7cadc5be707efd8b1129abc87000e2a3ed1a17d7d1a8cd,81941c6e2b89fa7e
data/raw/car_damage_severity/data3a/training/02-moderate/images (48).jpeg,images (48).jpeg,moderate,1,training,False,225,225,3,1.0,4151.61,87.85,74.62,1f31f90721d843dd0f3e26cc72e89172dc424a102312e8b9b149bf8f5c4f89c6,a2bde6178329721e
data/raw/car_damage_severity/data3a/training/02-moderate/images (49).jpeg,images (49).jpeg,moderate,1,training,False,275,183,3,1.5027,2984.88,103.08,60.6,14c5422c73ba2f8e08047474b63ec1e4008e21165dffd1cc8d506bad17983591,ccd0b32ec3c53c2e
data/raw/car_damage_severity/data3a/training/02-moderate/images (5).jpeg,images (5).jpeg,moderate,1,training,False,100,100,3,1.0,5303.88,80.55,50.61,6772e72d6ad89b51866cf0d28844e675d60be16ce99016d338fdee2cb4afac28,bbb91012a16ff456
data/raw/car_damage_severity/data3a/training/02-moderate/images (50).jpeg,images (50).jpeg,moderate,1,training,False,100,100,3,1.0,374.7,162.48,48.46,ad0ea4485786a29a4a8c45fcc4f713057eddbeb213acb37c49d96e5101c4dbf8,dd981f061c3fe03c
data/raw/car_damage_severity/data3a/training/02-moderate/images (51).jpeg,images (51).jpeg,moderate,1,training,False,284,177,3,1.6045,1750.45,122.04,86.56,91a3bd503564c188b4a4e5ca93e98346dda79e517c94ac19e7071828e263daf8,879e3d6748ab3311
data/raw/car_damage_severity/data3a/training/02-moderate/images (52).jpeg,images (52).jpeg,moderate,1,training,False,248,203,3,1.2217,2550.01,134.98,66.71,383d95b6e8fdea7a2fadb10e19b328e78132b438ec084820d452c9ee61ce61a2,a4a155047b4fe5d5
data/raw/car_damage_severity/data3a/training/02-moderate/images (53).jpeg,images (53).jpeg,moderate,1,training,False,100,100,3,1.0,3888.33,88.72,52.64,89d443df76d95792dc7b6ccc89d8a92dadf904d3be30518deadb8a47a89bc341,b0c71ee7ea4c6813
data/raw/car_damage_severity/data3a/training/02-moderate/images (54).jpeg,images (54).jpeg,moderate,1,training,False,275,183,3,1.5027,1136.6,154.17,81.55,cc95d57bea26579baf693dcbc60b671c5ae9e7e8f150487b08551fcc0a9028ee,c08e3c7fb8f348a1
data/raw/car_damage_severity/data3a/training/02-moderate/images (55).jpeg,images (55).jpeg,moderate,1,training,False,401,126,3,3.1825,1241.91,155.23,61.4,3a93df18a3c56c97b63e39e33a8b30e2295739554e5d7f24931dd1dbdbf061ab,d8f0249ff08e8f98
data/raw/car_damage_severity/data3a/training/02-moderate/images (56).jpeg,images (56).jpeg,moderate,1,training,False,317,159,3,1.9937,1693.3,119.87,67.25,ea7b957bbff43fb328185ce98d58aee2352a4a547100beb0c045fa0521441f37,aac09d37e993c519
data/raw/car_damage_severity/data3a/training/02-moderate/images (57).jpeg,images (57).jpeg,moderate,1,training,False,290,174,3,1.6667,1567.02,148.61,62.94,0aa4e26349e1f860d09c5778434586e589a80c6d4ae70519ad5c7bcfe20e7050,d0a56fc7d9b2208e
data/raw/car_damage_severity/data3a/training/02-moderate/images (58).jpeg,images (58).jpeg,moderate,1,training,False,275,183,3,1.5027,671.74,78.93,39.21,3c40d10525e6c0643c1fdd409df28a3b42eaa1adc881561b455f013205cde29f,fac201d494367f4d
data/raw/car_damage_severity/data3a/training/02-moderate/images (59).jpeg,images (59).jpeg,moderate,1,training,False,299,169,3,1.7692,4432.92,100.55,54.13,d1c62256fdac72700a85cec4c5d9e502abad580feea7f51747772853ce08dc96,abd416c39138fb91
data/raw/car_damage_severity/data3a/training/02-moderate/images (6).jpeg,images (6).jpeg,moderate,1,training,False,100,100,3,1.0,3981.95,111.44,57.66,e0cd1ef3c3697a2e9865f140cd2ad102faac62ce4333e77c4c0f47d3a0d73310,bdd2b041ce0f9539
data/raw/car_damage_severity/data3a/training/02-moderate/images (60).jpeg,images (60).jpeg,moderate,1,training,False,263,192,3,1.3698,2970.98,130.5,64.26,93d673ea3197a1a3486042ecc937c8c5a5ef1e7320a05b8a7f5a2115440cb486,86c559132e1367fc
data/raw/car_damage_severity/data3a/training/02-moderate/images (61).jpeg,images (61).jpeg,moderate,1,training,False,259,194,3,1.3351,5520.31,118.86,67.91,2b6a83f2c091790fed72a6bb9872c0e1e566a0a199928adab34a423eef013fe8,aec0d430a9aaaebe
data/raw/car_damage_severity/data3a/training/02-moderate/images (62).jpeg,images (62).jpeg,moderate,1,training,False,300,168,3,1.7857,3848.49,142.97,53.97,05c85facd2069ba8d0afecd5f49faa8ab0211268e725daa68b61a0e049e0c01e,d4d6a80a65347aed
